,y,D,ite
10852,4.0,1,-2.0
10853,26.0,0,5.0
10854,0.0,0,0.0
10855,18.0,1,-9.0
10856,0.0,1,-13.0
10857,27.0,0,4.0
10858,31.0,0,0.0
10859,10.0,0,-10.0
10860,26.0,0,-10.0
10861,31.0,1,4.0
10862,6.0,0,1.0
10863,0.0,0,0.0
10864,28.0,0,3.0
10865,15.0,0,14.0
10866,11.0,0,-11.0
10867,0.0,0,30.0
10868,31.0,1,7.0
10869,29.0,0,-4.0
10870,0.0,0,0.0
10871,17.0,0,14.0
10872,0.0,0,24.0
10873,28.0,0,-28.0
10874,27.0,0,2.0
10875,0.0,0,0.0
10876,11.0,0,-6.0
10877,0.0,0,31.0
10878,0.0,0,24.0
10879,23.0,0,8.0
10880,0.0,1,0.0
10881,0.0,0,4.0
10882,0.0,0,31.0
10883,26.0,0,5.0
10884,31.0,1,2.0
10885,0.0,0,0.0
10886,7.0,1,-8.0
10887,31.0,0,-1.0
10888,31.0,0,-15.0
10889,31.0,1,0.0
10890,13.0,0,13.0
10891,0.0,0,31.0
10892,0.0,0,0.0
10893,0.0,0,27.0
10894,31.0,0,-13.0
10895,16.0,0,15.0
10896,11.0,0,-7.0
10897,0.0,0,0.0
10898,17.0,0,-11.0
10899,5.0,0,-5.0
10900,0.0,0,31.0
10901,24.0,0,-11.0
10902,14.0,0,-14.0
10903,10.0,0,5.0
10904,31.0,0,0.0
10905,25.0,1,2.0
10906,0.0,0,0.0
10907,31.0,1,13.0
10908,26.0,0,5.0
10909,2.0,0,-2.0
10910,28.0,1,-2.0
10911,17.0,0,4.0
10912,16.0,0,-6.0
10913,0.0,0,30.0
10914,31.0,1,8.0
10915,13.0,1,-18.0
10916,0.0,0,0.0
10917,0.0,0,0.0
10918,10.0,0,21.0
10919,28.0,0,3.0
10920,26.0,0,-0.0
10921,31.0,0,-26.0
10922,21.0,0,10.0
10923,30.0,0,1.0
10924,0.0,0,6.0
10925,31.0,1,16.0
10926,31.0,0,-12.0
10927,0.0,0,0.0
10928,31.0,0,0.0
10929,31.0,0,0.0
10930,31.0,1,1.0
10931,1.0,0,-1.0
10932,0.0,0,0.0
10933,30.0,1,30.0
10934,26.0,0,-23.0
10935,0.0,0,0.0
10936,0.0,0,21.0
10937,0.0,0,7.0
10938,3.0,0,6.0
10939,31.0,1,7.0
10940,0.0,0,9.0
10941,27.0,0,-14.0
10942,0.0,1,-11.0
10943,0.0,0,0.0
10944,6.0,0,-3.0
10945,1.0,1,-15.0
10946,13.0,0,-13.0
10947,16.0,0,-16.0
10948,0.0,0,31.0
10949,12.0,0,-12.0
10950,31.0,1,14.0
10951,7.0,1,7.0
10952,30.0,0,1.0
10953,29.0,0,2.0
10954,18.0,0,13.0
10955,31.0,0,0.0
10956,26.0,0,-11.0
10957,0.0,0,0.0
10958,7.0,0,20.0
10959,0.0,0,0.0
10960,26.0,0,5.0
10961,29.0,0,2.0
10962,0.0,1,-26.0
10963,10.0,0,1.0
10964,26.0,0,5.0
10965,24.0,0,5.0
10966,22.0,0,9.0
10967,31.0,1,13.0
10968,30.0,0,1.0
10969,9.0,0,19.0
10970,29.0,0,-25.0
10971,0.0,0,31.0
10972,0.0,0,27.0
10973,13.0,0,18.0
10974,0.0,0,22.0
10975,0.0,0,0.0
10976,0.0,1,0.0
10977,28.0,0,3.0
10978,25.0,0,-4.0
10979,22.0,0,-19.0
10980,0.0,0,30.0
10981,9.0,1,-22.0
10982,0.0,0,11.0
10983,0.0,0,31.0
10984,28.0,0,-6.0
10985,31.0,1,8.0
10986,26.0,0,5.0
10987,18.0,0,13.0
10988,0.0,1,-20.0
10989,14.0,0,-14.0
10990,18.0,0,-6.0
10991,31.0,0,0.0
10992,26.0,0,5.0
10993,2.0,0,-2.0
10994,15.0,0,-15.0
10995,0.0,0,27.0
10996,24.0,1,-7.0
10997,0.0,0,0.0
10998,26.0,0,-24.0
10999,18.0,0,-8.0
11000,20.0,0,-2.0
11001,25.0,1,19.0
11002,0.0,0,20.0
11003,31.0,0,-18.0
11004,0.0,1,0.0
11005,31.0,0,-14.0
11006,30.0,0,1.0
11007,0.0,0,0.0
11008,12.0,0,11.0
11009,26.0,0,5.0
11010,15.0,0,10.0
11011,21.0,0,4.0
11012,29.0,0,2.0
11013,15.0,0,16.0
11014,0.0,0,15.0
11015,5.0,0,-0.0
11016,4.0,1,4.0
11017,0.0,1,0.0
11018,0.0,0,14.0
11019,19.0,0,-8.0
11020,0.0,0,0.0
11021,31.0,0,-31.0
11022,0.0,0,0.0
11023,0.0,0,3.0
11024,0.0,0,0.0
11025,31.0,0,0.0
11026,0.0,1,0.0
11027,31.0,1,7.0
11028,0.0,0,23.0
11029,5.0,0,8.0
11030,2.0,0,29.0
11031,12.0,0,-3.0
11032,15.0,0,-2.0
11033,6.0,0,18.0
11034,31.0,0,-12.0
11035,26.0,0,5.0
11036,22.0,0,-14.0
11037,29.0,0,2.0
11038,20.0,1,-4.0
11039,0.0,0,31.0
11040,0.0,0,23.0
11041,0.0,0,0.0
11042,0.0,1,0.0
11043,17.0,0,12.0
11044,20.0,0,-20.0
11045,18.0,0,11.0
11046,29.0,0,2.0
11047,2.0,0,-2.0
11048,0.0,0,7.0
11049,29.0,0,2.0
11050,31.0,1,11.0
11051,4.0,1,4.0
11052,24.0,0,0.0
11053,0.0,0,5.0
11054,0.0,0,15.0
11055,21.0,0,-21.0
11056,12.0,0,-12.0
11057,0.0,0,0.0
11058,0.0,0,30.0
11059,31.0,0,0.0
11060,0.0,0,14.0
11061,12.0,1,-17.0
11062,25.0,0,5.0
11063,31.0,1,9.0
11064,28.0,0,3.0
11065,22.0,0,9.0
11066,0.0,0,0.0
11067,3.0,0,1.0
11068,0.0,0,30.0
11069,31.0,0,0.0
11070,0.0,1,-3.0
11071,0.0,0,18.0
11072,5.0,0,26.0
11073,13.0,1,13.0
11074,4.0,0,6.0
11075,14.0,0,17.0
11076,29.0,0,2.0
11077,12.0,1,12.0
11078,31.0,0,0.0
11079,0.0,0,0.0
11080,15.0,0,-15.0
11081,0.0,0,0.0
11082,0.0,0,0.0
11083,30.0,0,1.0
11084,0.0,1,0.0
11085,0.0,0,0.0
11086,0.0,0,18.0
11087,6.0,0,-6.0
11088,0.0,0,0.0
11089,15.0,1,-16.0
11090,31.0,0,0.0
11091,26.0,0,5.0
11092,31.0,1,6.0
11093,0.0,0,0.0
11094,0.0,1,0.0
11095,21.0,0,-21.0
11096,23.0,0,-10.0
11097,14.0,1,-17.0
11098,31.0,1,31.0
11099,0.0,0,0.0
11100,0.0,0,30.0
11101,8.0,1,4.0
11102,28.0,0,3.0
11103,24.0,0,0.0
11104,0.0,0,0.0
11105,19.0,1,-12.0
11106,31.0,1,6.0
11107,0.0,0,31.0
11108,3.0,0,24.0
11109,0.0,0,12.0
11110,0.0,0,18.0
11111,0.0,0,31.0
11112,0.0,0,3.0
11113,31.0,0,0.0
11114,31.0,1,22.0
11115,0.0,0,0.0
11116,23.0,0,-1.0
11117,0.0,0,0.0
11118,31.0,0,0.0
11119,0.0,0,6.0
11120,31.0,0,-25.0
11121,29.0,0,2.0
11122,2.0,1,-18.0
11123,0.0,1,-4.0
11124,30.0,0,1.0
11125,31.0,1,0.0
11126,29.0,0,2.0
11127,26.0,0,-24.0
11128,17.0,0,-10.0
11129,30.0,0,1.0
11130,15.0,1,15.0
11131,0.0,0,0.0
11132,0.0,0,0.0
11133,31.0,0,0.0
11134,20.0,0,11.0
11135,0.0,0,17.0
11136,0.0,0,0.0
11137,1.0,0,-1.0
11138,31.0,1,23.0
11139,8.0,0,-8.0
11140,0.0,0,14.0
11141,0.0,0,0.0
11142,0.0,0,0.0
11143,21.0,0,-8.0
11144,24.0,0,0.0
11145,24.0,0,7.0
11146,0.0,0,0.0
11147,29.0,0,2.0
11148,30.0,0,-18.0
11149,26.0,0,-11.0
11150,0.0,1,0.0
11151,10.0,1,-20.0
11152,19.0,0,7.0
11153,31.0,0,0.0
11154,19.0,0,-17.0
11155,21.0,0,10.0
11156,0.0,1,-17.0
11157,20.0,0,11.0
11158,0.0,0,7.0
11159,15.0,0,8.0
11160,13.0,0,18.0
11161,0.0,0,10.0
11162,0.0,0,0.0
11163,25.0,0,-5.0
11164,23.0,0,0.0
11165,0.0,0,31.0
11166,29.0,0,2.0
11167,0.0,0,20.0
11168,21.0,0,10.0
11169,0.0,0,0.0
11170,31.0,1,19.0
11171,21.0,0,2.0
11172,29.0,1,14.0
11173,25.0,0,6.0
11174,0.0,0,0.0
11175,27.0,0,-15.0
11176,31.0,1,0.0
11177,31.0,0,0.0
11178,9.0,0,14.0
11179,6.0,0,-6.0
11180,0.0,0,31.0
11181,22.0,1,-4.0
11182,0.0,0,0.0
11183,16.0,0,15.0
11184,20.0,0,-20.0
11185,27.0,0,4.0
11186,31.0,0,0.0
11187,11.0,1,11.0
11188,5.0,0,-5.0
11189,29.0,0,-2.0
11190,14.0,0,-14.0
11191,30.0,0,1.0
11192,6.0,0,25.0
11193,0.0,1,-18.0
11194,12.0,0,16.0
11195,18.0,0,5.0
11196,3.0,0,-3.0
11197,0.0,0,0.0
11198,0.0,0,0.0
11199,29.0,0,-29.0
11200,30.0,0,-29.0
11201,31.0,1,8.0
11202,24.0,0,7.0
11203,23.0,0,-8.0
11204,31.0,0,-26.0
11205,0.0,0,31.0
11206,24.0,0,-24.0
11207,0.0,0,19.0
11208,1.0,0,1.0
11209,0.0,0,31.0
11210,5.0,1,-18.0
11211,31.0,1,8.0
11212,24.0,0,-16.0
11213,0.0,0,0.0
11214,23.0,0,7.0
11215,0.0,1,0.0
11216,25.0,0,6.0
11217,27.0,1,6.0
11218,1.0,0,-1.0
11219,17.0,0,-17.0
11220,0.0,0,18.0
11221,20.0,0,-20.0
11222,30.0,0,1.0
11223,0.0,0,2.0
11224,0.0,1,-25.0
11225,19.0,0,12.0
11226,31.0,0,-27.0
11227,15.0,0,-11.0
11228,22.0,0,9.0
11229,0.0,0,0.0
11230,31.0,0,0.0
11231,31.0,0,0.0
11232,29.0,0,1.0
11233,0.0,0,0.0
11234,0.0,0,0.0
11235,0.0,0,0.0
11236,0.0,0,0.0
11237,31.0,0,0.0
11238,21.0,0,10.0
11239,0.0,0,0.0
11240,0.0,0,31.0
11241,8.0,0,0.0
11242,24.0,0,-13.0
11243,26.0,0,5.0
11244,14.0,0,17.0
11245,0.0,0,25.0
11246,24.0,1,-6.0
11247,0.0,1,-1.0
11248,5.0,1,5.0
11249,3.0,0,-3.0
11250,24.0,0,-24.0
11251,0.0,1,-17.0
11252,29.0,0,2.0
11253,25.0,0,6.0
11254,18.0,0,-1.0
11255,0.0,0,11.0
11256,11.0,0,-11.0
11257,31.0,0,0.0
11258,0.0,0,3.0
11259,23.0,1,-8.0
11260,24.0,0,-7.0
11261,0.0,1,-23.0
11262,0.0,1,0.0
11263,20.0,0,11.0
11264,31.0,0,0.0
11265,31.0,0,0.0
11266,9.0,0,19.0
11267,31.0,0,-15.0
11268,25.0,0,1.0
11269,0.0,0,0.0
11270,0.0,0,25.0
11271,0.0,0,0.0
11272,0.0,0,9.0
11273,0.0,1,0.0
11274,0.0,0,24.0
11275,0.0,0,0.0
11276,0.0,0,0.0
11277,31.0,0,0.0
11278,27.0,0,-22.0
11279,0.0,0,0.0
11280,0.0,0,0.0
11281,26.0,0,-26.0
11282,23.0,0,8.0
11283,8.0,0,23.0
11284,20.0,0,11.0
11285,0.0,0,0.0
11286,15.0,0,-15.0
11287,28.0,0,3.0
11288,31.0,0,-31.0
11289,31.0,0,-11.0
11290,0.0,0,31.0
11291,11.0,0,-11.0
11292,0.0,0,31.0
11293,7.0,0,-5.0
11294,9.0,0,-7.0
11295,0.0,0,26.0
11296,9.0,0,-9.0
11297,27.0,0,-17.0
11298,0.0,0,24.0
11299,31.0,0,0.0
11300,0.0,0,0.0
11301,5.0,0,25.0
11302,20.0,0,-20.0
11303,0.0,0,18.0
11304,28.0,0,3.0
11305,0.0,0,10.0
11306,12.0,0,-12.0
11307,26.0,1,5.0
11308,20.0,1,12.0
11309,24.0,0,7.0
11310,7.0,0,13.0
11311,0.0,0,31.0
11312,0.0,1,-12.0
11313,0.0,0,27.0
11314,9.0,0,-4.0
11315,15.0,0,-15.0
11316,0.0,0,13.0
11317,24.0,0,-8.0
11318,13.0,1,4.0
11319,0.0,0,0.0
11320,13.0,0,18.0
11321,0.0,0,17.0
11322,0.0,0,0.0
11323,0.0,1,0.0
11324,31.0,0,0.0
11325,0.0,0,0.0
11326,19.0,0,6.0
11327,23.0,0,-2.0
11328,31.0,0,0.0
11329,30.0,0,-30.0
11330,9.0,0,22.0
11331,0.0,0,0.0
11332,0.0,0,0.0
11333,0.0,0,14.0
11334,0.0,0,0.0
11335,5.0,0,3.0
11336,14.0,1,-5.0
11337,1.0,0,-1.0
11338,10.0,0,-10.0
11339,14.0,0,-14.0
11340,30.0,0,1.0
11341,28.0,0,-27.0
11342,0.0,0,0.0
11343,20.0,0,-13.0
11344,17.0,0,14.0
11345,25.0,0,-25.0
11346,16.0,0,1.0
11347,30.0,0,1.0
11348,17.0,0,-10.0
11349,8.0,1,8.0
11350,31.0,1,5.0
11351,20.0,0,-20.0
11352,16.0,0,-8.0
11353,29.0,0,2.0
11354,0.0,0,0.0
11355,16.0,0,-16.0
11356,0.0,0,0.0
11357,27.0,0,-27.0
11358,18.0,0,-10.0
11359,0.0,0,15.0
11360,8.0,0,-8.0
11361,0.0,0,31.0
11362,17.0,0,6.0
11363,15.0,0,-15.0
11364,0.0,0,0.0
11365,0.0,0,0.0
11366,19.0,0,8.0
11367,17.0,0,-6.0
11368,25.0,0,-25.0
11369,14.0,0,-5.0
11370,11.0,0,12.0
11371,18.0,0,-18.0
11372,0.0,0,0.0
11373,29.0,0,-29.0
11374,0.0,0,22.0
11375,2.0,1,-22.0
11376,28.0,0,3.0
11377,0.0,0,31.0
11378,0.0,1,-17.0
11379,3.0,0,-3.0
11380,6.0,0,18.0
11381,30.0,0,-20.0
11382,1.0,0,-1.0
11383,0.0,1,0.0
11384,31.0,0,0.0
11385,0.0,0,0.0
11386,27.0,1,-3.0
11387,18.0,0,13.0
11388,30.0,0,1.0
11389,18.0,0,-6.0
11390,8.0,0,-5.0
11391,19.0,0,12.0
11392,0.0,0,0.0
11393,20.0,0,11.0
11394,23.0,0,8.0
11395,30.0,0,1.0
11396,17.0,0,-12.0
11397,23.0,0,-0.0
11398,0.0,0,0.0
11399,14.0,0,17.0
11400,31.0,1,0.0
11401,1.0,0,21.0
11402,10.0,0,-10.0
11403,0.0,1,0.0
11404,0.0,0,25.0
11405,21.0,0,-21.0
11406,2.0,0,-2.0
11407,13.0,0,-12.0
11408,0.0,0,0.0
11409,0.0,0,22.0
11410,31.0,1,7.0
11411,17.0,1,-4.0
11412,7.0,0,-7.0
11413,2.0,0,10.0
11414,23.0,1,1.0
11415,0.0,1,0.0
11416,0.0,0,0.0
11417,0.0,1,-23.0
11418,0.0,1,-19.0
11419,9.0,0,7.0
11420,24.0,0,-15.0
11421,22.0,0,9.0
11422,18.0,0,1.0
11423,31.0,1,12.0
11424,21.0,0,10.0
11425,31.0,0,-29.0
11426,2.0,1,-1.0
11427,14.0,0,-14.0
11428,0.0,0,0.0
11429,31.0,1,23.0
11430,29.0,0,2.0
11431,0.0,0,0.0
11432,0.0,0,0.0
11433,12.0,0,-12.0
11434,24.0,0,-10.0
11435,12.0,0,-12.0
11436,19.0,0,-19.0
11437,22.0,0,5.0
11438,0.0,0,30.0
11439,0.0,0,3.0
11440,0.0,0,0.0
11441,29.0,0,2.0
11442,0.0,0,0.0
11443,29.0,0,-7.0
11444,12.0,0,2.0
11445,17.0,0,14.0
11446,31.0,1,31.0
11447,4.0,0,21.0
11448,16.0,0,15.0
11449,29.0,0,-29.0
11450,11.0,0,20.0
11451,10.0,0,-10.0
11452,26.0,0,5.0
11453,30.0,0,-3.0
11454,25.0,0,2.0
11455,0.0,0,5.0
11456,31.0,0,0.0
11457,9.0,0,22.0
11458,30.0,0,1.0
11459,0.0,0,0.0
11460,31.0,0,0.0
11461,0.0,0,7.0
11462,31.0,1,31.0
11463,0.0,0,16.0
11464,24.0,1,-7.0
11465,12.0,0,-6.0
11466,0.0,0,0.0
11467,10.0,0,21.0
11468,0.0,0,0.0
11469,0.0,0,0.0
11470,31.0,0,-13.0
11471,24.0,0,1.0
11472,0.0,0,29.0
11473,23.0,0,-5.0
11474,0.0,0,24.0
11475,0.0,1,-5.0
11476,0.0,1,0.0
11477,0.0,0,31.0
11478,4.0,0,-4.0
11479,29.0,0,-29.0
11480,8.0,0,-4.0
11481,31.0,1,0.0
11482,0.0,0,0.0
11483,29.0,0,-5.0
11484,13.0,0,16.0
11485,0.0,0,31.0
11486,1.0,1,-12.0
11487,0.0,0,0.0
11488,8.0,0,-5.0
11489,31.0,1,1.0
11490,31.0,1,11.0
11491,23.0,0,-12.0
11492,0.0,0,0.0
11493,0.0,0,0.0
11494,0.0,0,31.0
11495,0.0,0,0.0
11496,9.0,1,-5.0
11497,0.0,0,8.0
11498,0.0,1,0.0
11499,28.0,0,3.0
11500,28.0,0,-13.0
11501,0.0,0,11.0
11502,16.0,0,14.0
11503,0.0,0,31.0
11504,28.0,1,28.0
11505,10.0,0,21.0
11506,0.0,0,0.0
11507,4.0,0,-4.0
11508,10.0,0,21.0
11509,30.0,0,-1.0
11510,6.0,0,-6.0
11511,3.0,0,13.0
11512,0.0,0,0.0
11513,0.0,0,0.0
11514,0.0,0,0.0
11515,0.0,0,15.0
11516,23.0,0,-23.0
11517,0.0,0,0.0
11518,9.0,0,-9.0
11519,10.0,1,10.0
11520,31.0,0,-31.0
11521,15.0,0,16.0
11522,0.0,0,0.0
11523,0.0,1,-15.0
11524,24.0,0,-24.0
11525,0.0,0,0.0
11526,0.0,0,19.0
11527,31.0,0,0.0
11528,31.0,0,-31.0
11529,0.0,0,6.0
11530,10.0,0,-10.0
11531,0.0,0,0.0
11532,0.0,0,0.0
11533,0.0,0,0.0
11534,28.0,0,-28.0
11535,31.0,0,0.0
11536,24.0,0,7.0
11537,31.0,0,-31.0
11538,20.0,0,-9.0
11539,31.0,0,-15.0
11540,29.0,1,13.0
11541,31.0,0,-15.0
11542,8.0,0,16.0
11543,0.0,0,17.0
11544,11.0,0,20.0
11545,12.0,0,13.0
11546,0.0,0,0.0
11547,0.0,0,0.0
11548,31.0,0,0.0
11549,4.0,0,6.0
11550,6.0,1,6.0
11551,2.0,0,-2.0
11552,0.0,0,0.0
11553,0.0,0,0.0
11554,28.0,0,-10.0
11555,0.0,0,0.0
11556,24.0,1,24.0
11557,18.0,0,8.0
11558,16.0,0,-8.0
11559,23.0,0,7.0
11560,24.0,0,7.0
11561,3.0,0,10.0
11562,7.0,1,7.0
11563,12.0,0,-12.0
11564,0.0,0,0.0
11565,29.0,1,24.0
11566,30.0,1,1.0
11567,29.0,0,-29.0
11568,0.0,0,31.0
11569,20.0,0,-20.0
11570,0.0,0,0.0
11571,15.0,0,16.0
11572,17.0,0,13.0
11573,0.0,0,11.0
11574,0.0,0,0.0
11575,0.0,1,-7.0
11576,0.0,0,2.0
11577,15.0,0,-15.0
11578,31.0,0,0.0
11579,0.0,1,-31.0
11580,27.0,0,4.0
11581,4.0,0,6.0
11582,20.0,0,11.0
11583,0.0,0,0.0
11584,31.0,1,4.0
11585,31.0,0,0.0
11586,0.0,0,13.0
11587,0.0,1,-12.0
11588,31.0,1,19.0
11589,0.0,0,0.0
11590,8.0,0,23.0
11591,19.0,0,-19.0
11592,6.0,0,-6.0
11593,8.0,0,16.0
11594,5.0,0,11.0
11595,14.0,0,17.0
11596,0.0,0,31.0
11597,7.0,0,-7.0
11598,31.0,0,-21.0
11599,30.0,0,1.0
11600,0.0,0,31.0
11601,0.0,0,0.0
11602,20.0,0,11.0
11603,31.0,0,0.0
11604,15.0,0,-15.0
11605,0.0,0,2.0
11606,19.0,0,5.0
11607,18.0,0,-2.0
11608,31.0,1,17.0
11609,28.0,0,-10.0
11610,6.0,1,6.0
11611,29.0,0,-19.0
11612,20.0,0,-15.0
11613,0.0,0,29.0
11614,0.0,0,0.0
11615,21.0,0,-10.0
11616,22.0,0,-2.0
11617,19.0,0,-9.0
11618,31.0,0,0.0
11619,7.0,1,-13.0
11620,0.0,1,0.0
11621,0.0,0,31.0
11622,0.0,0,25.0
11623,2.0,1,2.0
11624,15.0,1,-5.0
11625,0.0,0,2.0
11626,24.0,0,-19.0
11627,0.0,0,0.0
11628,23.0,0,-23.0
11629,0.0,1,-1.0
11630,25.0,0,-20.0
11631,0.0,0,31.0
11632,19.0,0,-1.0
11633,15.0,0,7.0
11634,31.0,0,0.0
11635,31.0,0,0.0
11636,19.0,0,-11.0
11637,16.0,0,-9.0
11638,5.0,0,8.0
11639,26.0,1,2.0
11640,16.0,1,-1.0
11641,15.0,0,-11.0
11642,0.0,0,0.0
11643,7.0,1,7.0
11644,0.0,1,0.0
11645,0.0,0,0.0
11646,10.0,0,-10.0
11647,0.0,0,0.0
11648,15.0,0,16.0
11649,18.0,0,-18.0
11650,0.0,0,10.0
11651,23.0,0,5.0
11652,20.0,0,-20.0
11653,4.0,0,3.0
11654,0.0,1,0.0
11655,0.0,0,31.0
11656,18.0,0,-18.0
11657,29.0,0,2.0
11658,17.0,0,14.0
11659,0.0,1,-1.0
11660,0.0,0,15.0
11661,23.0,0,8.0
11662,31.0,0,0.0
11663,28.0,0,-28.0
11664,0.0,0,28.0
11665,11.0,0,-3.0
11666,0.0,0,4.0
11667,0.0,1,0.0
11668,0.0,0,0.0
11669,24.0,0,-5.0
11670,0.0,1,-4.0
11671,0.0,0,16.0
11672,26.0,0,-13.0
11673,16.0,0,-15.0
11674,0.0,0,0.0
11675,31.0,1,29.0
11676,23.0,0,-23.0
11677,19.0,0,12.0
11678,31.0,0,0.0
11679,7.0,0,-7.0
11680,31.0,0,-25.0
11681,17.0,0,14.0
11682,27.0,0,-3.0
11683,28.0,0,-28.0
11684,3.0,0,28.0
11685,17.0,0,-13.0
11686,31.0,0,-30.0
11687,25.0,0,0.0
11688,25.0,0,-25.0
11689,31.0,0,-4.0
11690,30.0,0,-3.0
11691,21.0,0,10.0
11692,4.0,1,4.0
11693,0.0,0,30.0
11694,16.0,0,-16.0
11695,0.0,0,0.0
11696,18.0,0,-13.0
11697,2.0,0,-2.0
11698,8.0,0,-8.0
11699,7.0,0,24.0
11700,13.0,0,10.0
11701,0.0,0,0.0
11702,12.0,0,-3.0
11703,29.0,0,-4.0
11704,21.0,0,-21.0
11705,0.0,0,0.0
11706,4.0,1,4.0
11707,16.0,0,12.0
11708,17.0,0,-17.0
11709,3.0,0,-3.0
11710,23.0,1,18.0
11711,21.0,0,-12.0
11712,31.0,1,0.0
11713,11.0,0,20.0
11714,25.0,0,6.0
11715,23.0,1,23.0
11716,29.0,0,-29.0
11717,9.0,1,9.0
11718,8.0,0,-8.0
11719,9.0,0,22.0
11720,5.0,0,10.0
11721,3.0,0,28.0
11722,21.0,0,10.0
11723,4.0,0,-4.0
11724,5.0,1,5.0
11725,19.0,0,12.0
11726,28.0,0,-28.0
11727,24.0,0,7.0
11728,10.0,0,21.0
11729,23.0,0,-17.0
11730,11.0,0,20.0
11731,0.0,0,9.0
11732,0.0,0,11.0
11733,0.0,0,1.0
11734,14.0,0,-14.0
11735,19.0,0,-19.0
11736,31.0,0,-3.0
11737,31.0,1,17.0
11738,0.0,1,-24.0
11739,31.0,1,4.0
11740,0.0,0,16.0
11741,28.0,0,3.0
11742,0.0,0,0.0
11743,23.0,0,8.0
11744,20.0,0,11.0
11745,0.0,0,31.0
11746,11.0,1,-20.0
11747,20.0,0,11.0
11748,0.0,0,7.0
11749,24.0,0,7.0
11750,30.0,0,1.0
11751,29.0,0,2.0
11752,31.0,1,2.0
11753,5.0,0,26.0
11754,0.0,0,0.0
11755,0.0,0,0.0
11756,31.0,0,-18.0
11757,7.0,0,24.0
11758,12.0,0,-12.0
11759,18.0,1,2.0
11760,0.0,1,0.0
11761,0.0,0,0.0
11762,31.0,0,0.0
11763,0.0,0,0.0
11764,0.0,0,0.0
11765,0.0,0,31.0
11766,0.0,0,0.0
11767,15.0,0,-15.0
11768,0.0,0,16.0
11769,31.0,0,0.0
11770,25.0,0,6.0
11771,20.0,0,-6.0
11772,31.0,0,-18.0
11773,31.0,0,0.0
11774,23.0,0,8.0
11775,6.0,0,25.0
11776,0.0,0,10.0
11777,0.0,1,-13.0
11778,0.0,0,31.0
11779,19.0,1,-9.0
11780,24.0,0,7.0
11781,0.0,0,15.0
11782,26.0,0,5.0
11783,18.0,0,-18.0
11784,23.0,1,-8.0
11785,18.0,0,13.0
11786,10.0,0,-10.0
11787,0.0,0,31.0
11788,31.0,0,0.0
11789,14.0,0,10.0
11790,31.0,0,-13.0
11791,0.0,1,0.0
11792,0.0,0,1.0
11793,25.0,0,-23.0
11794,28.0,0,3.0
11795,7.0,0,24.0
11796,0.0,0,0.0
11797,0.0,0,9.0
11798,24.0,0,-22.0
11799,0.0,0,31.0
11800,18.0,0,-14.0
11801,0.0,0,10.0
11802,14.0,0,13.0
11803,28.0,0,-2.0
11804,28.0,0,-28.0
11805,11.0,0,9.0
11806,0.0,0,0.0
11807,3.0,0,-3.0
11808,0.0,1,0.0
11809,15.0,0,-15.0
11810,18.0,0,-18.0
11811,0.0,0,0.0
11812,25.0,0,-20.0
11813,13.0,0,11.0
11814,26.0,1,26.0
11815,0.0,0,0.0
11816,14.0,0,9.0
11817,31.0,1,5.0
11818,31.0,1,26.0
11819,0.0,0,0.0
11820,0.0,1,-13.0
11821,13.0,0,4.0
11822,31.0,1,4.0
11823,0.0,0,0.0
11824,0.0,1,0.0
11825,19.0,1,19.0
11826,23.0,0,8.0
11827,25.0,0,-3.0
11828,0.0,0,18.0
11829,18.0,0,5.0
11830,30.0,0,1.0
11831,31.0,1,4.0
11832,13.0,0,18.0
11833,0.0,0,14.0
11834,18.0,0,13.0
11835,30.0,0,1.0
11836,21.0,0,-2.0
11837,31.0,1,5.0
11838,30.0,0,-24.0
11839,10.0,0,21.0
11840,31.0,1,6.0
11841,8.0,0,-8.0
11842,18.0,0,-7.0
11843,31.0,1,0.0
11844,0.0,1,-22.0
11845,0.0,0,0.0
11846,0.0,0,7.0
11847,20.0,0,11.0
11848,0.0,0,0.0
11849,0.0,0,0.0
11850,0.0,0,0.0
11851,0.0,0,5.0
11852,0.0,0,8.0
11853,18.0,0,-18.0
11854,23.0,0,-7.0
11855,6.0,0,-6.0
11856,0.0,0,9.0
11857,27.0,0,1.0
11858,25.0,0,6.0
11859,4.0,0,-4.0
11860,0.0,0,0.0
11861,8.0,0,23.0
11862,1.0,0,-1.0
11863,31.0,1,16.0
11864,0.0,0,0.0
11865,30.0,0,-29.0
11866,31.0,1,15.0
11867,5.0,0,-5.0
11868,13.0,1,1.0
11869,19.0,0,12.0
11870,0.0,1,0.0
11871,0.0,0,7.0
11872,31.0,1,2.0
11873,14.0,0,9.0
11874,13.0,1,-2.0
11875,31.0,1,28.0
11876,31.0,1,26.0
11877,11.0,1,-2.0
11878,17.0,0,14.0
11879,29.0,0,2.0
11880,28.0,0,3.0
11881,3.0,0,26.0
11882,21.0,0,10.0
11883,0.0,1,0.0
11884,31.0,1,0.0
11885,0.0,1,-11.0
11886,13.0,1,-16.0
11887,27.0,0,4.0
11888,31.0,0,-30.0
11889,30.0,0,1.0
11890,15.0,0,-5.0
11891,26.0,0,-20.0
11892,0.0,0,24.0
11893,0.0,0,31.0
11894,21.0,0,-7.0
11895,23.0,0,-23.0
11896,19.0,0,-0.0
11897,7.0,0,24.0
11898,0.0,0,25.0
11899,0.0,1,-5.0
11900,29.0,0,2.0
11901,0.0,0,16.0
